"year","player","team","age","gp","w","l","min","pct_pts_2pt","pct_pts_mr","pct_pts_3pt","pct_pts_fstbrk","pct_pts_ft","pct_pts_off_tos","pct_pts_inthept","pct_2ptgfm_asstd","pct_2ptgfm_unasstd","pct_3ptgfm_asstd","pct_3ptgfm_unasstd","pct_fgm_asstd","pct_fgm_unasstd","total_min","player_win_ratio","shot_assisted_ratio"
"2017","Willie Reed","MIA",27,71,39,32,14.5,86.1,4.8,0.8,8,13.1,17.4,81.3,63.4,36.6,100,0,63.6,36.4,1029.5,0.549295774647887,1.75
"2017","Willy Hernangomez","NYK",23,72,27,45,18.4,82.5,7.2,2,6.6,15.5,14.7,75.3,60.7,39.3,100,0,61.4,38.6,1324.8,0.375,1.59
"2017","Wilson Chandler","DEN",30,71,35,36,30.9,57.8,11.3,29.5,11.7,12.6,11.6,46.6,49.5,50.5,91.8,8.2,60.3,39.7,2193.9,0.492957746478873,1.52
"2017","Yogi Ferrell","DAL",24,46,18,28,26,39.8,14.7,44.2,12.3,16,17.1,25.1,20.7,79.3,55.9,44.1,35.6,64.4,1196,0.391304347826087,0.55
"2017","Zach LaVine","MIN",22,47,16,31,37.2,46.3,14.6,40.5,20.7,13.2,21.9,31.7,46.6,53.4,81.7,18.3,59.5,40.5,1748.4,0.340425531914894,1.47
"2017","Zach Randolph","MEM",35,73,38,35,24.5,80.2,22.2,6.1,3.9,13.7,13.4,58,47.8,52.2,100,0,50.3,49.7,1788.5,0.520547945205479,1.01
"2017","Zaza Pachulia","GSW",33,70,58,12,18.1,77,8.5,0,12.7,23,10.1,68.5,80.5,19.5,0,0,80.5,19.5,1267,0.828571428571429,4.13
"2016","Aaron Brooks","CHI",31,69,36,33,16.1,49.7,12.2,40.3,8.4,10,7.7,37.5,9,91,57.6,42.4,26.1,73.9,1110.9,0.521739130434783,0.35
"2016","Aaron Gordon","ORL",20,78,32,46,23.9,64.5,8.9,17.5,17.7,17.9,20.6,55.6,51.7,48.3,97.6,2.4,58.8,41.2,1864.2,0.41025641025641,1.43
"2016","Al Horford","ATL",30,82,48,34,32.1,70.6,23.7,21.1,9.1,8.2,14.6,46.9,77.6,22.4,100,0,81.3,18.7,2632.2,0.585365853658537,4.35
"2016","Al Jefferson","CHA",31,47,33,14,23.3,87.2,29.2,0,2.7,12.8,13.9,58,55.5,44.5,0,0,55.5,44.5,1095.1,0.702127659574468,1.25
"2016","Al-Farouq Aminu","POR",25,82,44,38,28.5,41.2,8.3,45.1,11.4,13.7,13.7,32.9,59.5,40.5,92.9,7.1,73.6,26.4,2337,0.536585365853659,2.79
"2016","Alex Len","PHX",23,78,23,55,23.3,74.8,17.9,0.4,4.1,24.8,12.9,56.9,66.9,33.1,100,0,67,33,1817.4,0.294871794871795,2.03
"2016","Alexis Ajinca","NOP",28,59,20,39,14.6,85.2,35.2,0,1.4,14.8,9.4,50,76.7,23.3,0,0,76.7,23.3,861.4,0.338983050847458,3.29
"2016","Allen Crabbe","POR",24,81,43,38,26,47.8,27.2,40.4,15,11.8,19.4,20.7,76.9,23.1,96.4,3.6,83.9,16.1,2106,0.530864197530864,5.21
"2016","Alonzo Gee","NOP",29,73,27,46,22.4,70.8,4.3,15.7,32.6,13.5,29.5,66.5,69.6,30.4,100,0,73.5,26.5,1635.2,0.36986301369863,2.77
"2016","Amir Johnson","BOS",29,79,45,34,22.8,82.8,2.1,5.2,13.9,12,18.5,80.8,66.1,33.9,100,0,67.5,32.5,1801.2,0.569620253164557,2.08
"2016","Andre Drummond","DET",22,81,43,38,32.9,83.7,2.4,0.5,7.2,15.8,13.8,81.3,53.3,46.7,0,100,53.1,46.9,2664.9,0.530864197530864,1.13
"2016","Andre Iguodala","GSW",32,65,59,6,26.6,53.4,11.8,35.4,25.2,11.2,26.9,41.6,63.1,36.9,94.4,5.6,72.7,27.3,1729,0.907692307692308,2.66
"2016","Andre Roberson","OKC",24,70,48,22,22.2,61.7,0,28.5,25.2,9.8,18.7,61.7,71.2,28.8,96.9,3.1,77.2,22.8,1554,0.685714285714286,3.39
"2016","Andrew Bogut","GSW",31,70,62,8,20.7,92.8,1.6,0.8,7.7,6.4,11.2,91.2,76.4,23.6,0,100,76,24,1449,0.885714285714286,3.17
"2016","Andrew Wiggins","MIN",21,81,29,52,35.1,64.1,18.5,10.2,12.5,25.7,16.4,45.6,51,49,82.5,17.5,54,46,2843.1,0.358024691358025,1.17
"2016","Anthony Davis","NOP",23,61,24,37,35.5,70.9,25.8,7.1,9,22,13.8,45.1,72.8,27.2,94.3,5.7,74.1,25.9,2165.5,0.39344262295082,2.86
"2016","Anthony Morrow","OKC",30,68,46,22,13.6,30,15.8,62.4,7.4,7.6,14.5,14.2,52.6,47.4,91.1,8.9,75,25,924.8,0.676470588235294,3
"2016","Anthony Tolliver","DET",31,72,36,36,18.6,15.7,3.7,76.8,4.7,7.6,14.9,12,76.7,23.3,99,1,93.8,6.3,1339.2,0.5,14.89
"2016","Archie Goodwin","PHX",21,57,14,43,19.5,60.6,6.7,13.7,23.4,25.7,17,53.9,34.6,65.4,69.6,30.4,39.2,60.8,1111.5,0.245614035087719,0.64
"2016","Aron Baynes","DET",29,81,43,38,15.2,75.5,14,0,5.3,24.5,13.6,61.5,75.3,24.7,0,0,75.3,24.7,1231.2,0.530864197530864,3.05
"2016","Arron Afflalo","NYK",30,71,27,44,33.4,57.9,28.8,30,8.8,12.1,10.5,29,49,51,91.2,8.8,59.9,40.1,2371.4,0.380281690140845,1.49
"2016","Austin Rivers","LAC",23,67,42,25,21.8,55.3,11.8,31.4,14.5,13.3,19.2,43.5,34.1,65.9,82.3,17.7,47.3,52.7,1460.6,0.626865671641791,0.9
"2016","Avery Bradley","BOS",25,76,45,31,33.4,53.5,22.9,38.2,22.3,8.3,24,30.6,64.7,35.3,91.2,8.8,73.2,26.8,2538.4,0.592105263157895,2.73
"2016","Ben McLemore","SAC",23,68,28,40,21.2,48.2,10.9,37.9,24.9,13.9,16.6,37.3,68,32,94,6,76.9,23.1,1441.6,0.411764705882353,3.33
"2016","Bismack Biyombo","TOR",23,82,56,26,22,68.7,6.6,0,4.4,31.3,13.7,62.1,73.7,26.3,0,0,73.7,26.3,1804,0.682926829268293,2.8
"2016","Blake Griffin","LAC",27,35,22,13,33.4,78.8,32,2.4,13.2,18.8,13.9,46.7,64.1,35.9,66.7,33.3,64.1,35.9,1169,0.628571428571429,1.79
"2016","Bobby Portis","CHI",21,62,29,33,17.8,78,24.3,11,11,11,10.8,53.7,62.9,37.1,93.8,6.3,65.6,34.4,1103.6,0.467741935483871,1.91
"2016","Bojan Bogdanovic","BKN",27,79,21,58,26.8,44,9.9,43.6,18.4,12.4,15.6,34,59,41,90.7,9.3,71.6,28.4,2117.2,0.265822784810127,2.52
"2016","Boris Diaw","SAS",34,76,64,12,18.2,73,7.4,15.5,3.9,11.5,12.6,65.6,48,52,96,4,54,46,1383.2,0.842105263157895,1.17
"2016","Bradley Beal","WAS",23,55,28,27,31.1,53,16.9,32.9,16.3,14.1,14.4,36.1,42.9,57.1,80,20,53.8,46.2,1710.5,0.509090909090909,1.16
"2016","Brandon Bass","LAL",31,66,16,50,20.3,73.6,10.6,0,13.7,26.4,17.3,63,76.4,23.6,0,0,76.4,23.6,1339.8,0.242424242424242,3.24
"2016","Brandon Jennings","ORL",26,48,20,28,18.1,36.7,13.9,46.1,15.4,17.2,12.7,22.9,24.6,75.4,60.8,39.2,41.1,58.9,868.8,0.416666666666667,0.7
"2016","Brandon Knight","PHX",24,52,16,36,36,49.3,16.9,35.4,16.8,15.3,18.4,32.4,25.1,74.9,60.8,39.2,36.7,63.3,1872,0.307692307692308,0.58
"2016","Brandon Rush","GSW",30,72,63,9,14.6,30.2,7.9,63.9,23.6,5.9,14.8,22.3,89.1,10.9,95.4,4.6,92.8,7.2,1051.2,0.875,12.89
"2016","Brook Lopez","BKN",28,73,21,52,33.7,78.5,19.2,0.4,2.3,21.1,10.2,59.3,59.1,40.9,100,0,59.2,40.8,2460.1,0.287671232876712,1.45
"2016","CJ McCollum","POR",24,80,44,36,34.7,53.3,24.7,35.5,10.4,11.2,14.9,28.6,20.3,79.7,72.1,27.9,36.2,63.8,2776,0.55,0.57
"2016","CJ Miles","IND",29,64,34,30,22.9,31.1,9.6,56.6,16.1,12.4,18.3,21.5,48.7,51.3,91.5,8.5,72.2,27.8,1465.6,0.53125,2.6
"2016","Carmelo Anthony","NYK",32,72,32,40,35.1,58.7,34.2,20,4.8,21.2,9.3,24.5,27.3,72.7,74.3,25.7,36,64,2527.2,0.444444444444444,0.56
"2016","Chandler Parsons","DAL",27,61,29,32,29.5,51.6,9.3,37.3,17.4,11.1,15.8,42.3,48.1,51.9,86.5,13.5,60.6,39.4,1799.5,0.475409836065574,1.54
"2016","Channing Frye","CLE",33,70,35,35,17.1,28.7,10.8,64.2,2.4,7.1,17.2,17.9,75.4,24.6,100,0,90.1,9.9,1197,0.5,9.1
"2016","Chase Budinger","PHX",28,66,29,37,14.1,59,8.1,26.6,24,14.4,19.2,50.9,60,40,95.8,4.2,68.3,31.7,930.6,0.439393939393939,2.15
"2016","Chris Bosh","MIA",32,53,29,24,33.5,54.9,25.5,24.1,3.2,21.1,13.1,29.3,60.6,39.4,97.5,2.5,69,31,1775.5,0.547169811320755,2.23
"2016","Chris Johnson","UTA",26,70,38,32,12.2,43.9,10.7,39.5,18,16.6,22.4,33.2,48.9,51.1,96.3,3.7,66.7,33.3,854,0.542857142857143,2
"2016","Chris Paul","LAC",31,74,50,24,32.7,54.4,29,25.3,11.3,20.3,18.2,25.3,11.5,88.5,33.6,66.4,16.7,83.3,2419.8,0.675675675675676,0.2
"2016","Clint Capela","HOU",22,77,39,38,19.1,85.2,0.4,0,9.8,14.8,16.6,84.9,66.7,33.3,0,0,66.7,33.3,1470.7,0.506493506493506,2
"2016","Cody Zeller","CHA",23,73,42,31,24.3,72.1,6,0.5,11.6,27.4,16.6,66.1,78.7,21.3,100,0,78.8,21.2,1773.9,0.575342465753425,3.72
"2016","Corey Brewer","HOU",30,82,41,41,20.4,51.2,4.4,31,33.9,17.8,21.5,46.8,68.2,31.8,95.1,4.9,75.9,24.1,1672.8,0.5,3.15
"2016","Cory Joseph","TOR",24,80,54,26,25.6,67.1,18.3,13.3,11.4,19.6,17.4,48.7,18.9,81.1,96.7,3.3,28,72,2048,0.675,0.39
"2016","Courtney Lee","CHA",30,79,49,30,29.6,54.7,25.8,32.3,16.6,13,19.1,28.9,60.6,39.4,100,0,71.7,28.3,2338.4,0.620253164556962,2.53
"2016","D'Angelo Russell","LAL",20,80,17,63,28.2,49.7,16.1,37,15.1,13.3,12.3,33.6,27.1,72.9,69.2,30.8,41.1,58.9,2256,0.2125,0.7
"2016","D.J. Augustin","DEN",28,62,35,27,19,34.3,7.7,43.7,14.6,22.1,14.6,26.6,17.5,82.5,64.7,35.3,39.2,60.8,1178,0.564516129032258,0.64
"2016","Damian Lillard","POR",25,75,40,35,35.7,41.4,13.1,36.6,8,22,11,28.3,20.3,79.7,47.2,52.8,30.3,69.7,2677.5,0.533333333333333,0.43
"2016","Danilo Gallinari","DEN",27,53,22,31,34.7,38.6,14.3,25.2,11.5,36.2,13.3,24.3,46,54,88.5,11.5,58.9,41.1,1839.1,0.415094339622642,1.43
"2016","Danny Green","SAS",29,79,65,14,26.1,33.2,9.4,60.8,21.3,5.9,18.7,23.8,71.6,28.4,96.6,3.4,85.3,14.7,2061.9,0.822784810126582,5.8
"2016","Dante Cunningham","NOP",29,80,28,52,24.6,54.1,14,34.1,19.2,11.8,17.6,40.1,85.5,14.5,100,0,89.8,10.2,1968,0.35,8.8
"2016","Darrell Arthur","DEN",28,70,26,44,21.7,66.8,38,25.6,8.5,7.6,13.9,28.8,78.4,21.6,100,0,82.8,17.2,1519,0.371428571428571,4.81
"2016","Darren Collison","SAC",28,74,29,45,30,56,20.3,25.2,28.8,18.7,23.2,35.7,34.5,65.5,77,23,44.3,55.7,2220,0.391891891891892,0.8
"2016","David Lee","DAL",33,55,27,28,16.4,83.4,7.5,0,8.4,16.6,15,75.9,67.4,32.6,0,0,67.4,32.6,902,0.490909090909091,2.07
"2016","David West","SAS",35,78,63,15,18,87,38.3,1.6,3.2,11.4,13.4,48.7,78.4,21.6,100,0,78.7,21.3,1404,0.807692307692308,3.69
"2016","DeAndre Jordan","LAC",27,77,51,26,33.7,72.9,0.2,0,8.9,27.1,13.7,72.7,78.2,21.8,0,0,78.2,21.8,2594.9,0.662337662337662,3.59
"2016","DeMar DeRozan","TOR",26,78,53,25,35.9,62,23.1,7.7,7.7,30.3,13.1,38.9,25.2,74.8,83,17,29.6,70.4,2800.2,0.67948717948718,0.42
"2016","DeMarcus Cousins","SAC",25,65,29,36,34.6,60.8,10.8,12,7.8,27.2,12.8,50,55,45,100,0,60.2,39.8,2249,0.446153846153846,1.51
"2016","Dennis Schroder","ATL",22,80,47,33,20.3,57.3,16.8,26.3,9.8,16.4,17.4,40.5,23,77,72.7,27.3,34.7,65.3,1624,0.5875,0.53
"2016","Deron Williams","DAL",32,65,31,34,32.4,48.8,18.3,31.7,12.5,19.5,15.5,30.5,24.1,75.9,80.4,19.6,41.1,58.9,2106,0.476923076923077,0.7
"2016","Derrick Favors","UTA",24,62,30,32,32,82.3,19.3,0,1.9,17.7,11.2,63,64.6,35.4,0,0,64.6,35.4,1984,0.483870967741935,1.82
"2016","Derrick Rose","CHI",27,66,32,34,31.8,74.6,27.4,12.2,11.2,13.1,11.7,47.2,22.3,77.7,90.9,9.1,29.1,70.9,2098.8,0.484848484848485,0.41
"2016","Derrick Williams","NYK",25,80,32,48,17.9,56.3,13.1,17.7,17.2,26,15.4,43.2,59,41,88.6,11.4,64.2,35.8,1432,0.4,1.79
"2016","Devin Booker","PHX",19,76,20,56,27.7,51.1,19.7,28.3,21,20.5,17.4,31.5,45.5,54.5,78.8,21.2,54.5,45.5,2105.2,0.263157894736842,1.2
"2016","Devin Harris","DAL",33,64,35,29,20,47.2,9,32,21.6,20.7,20.1,38.2,47,53,92.3,7.7,61.1,38.9,1280,0.546875,1.57
"2016","Dion Waiters","OKC",24,78,53,25,27.6,51.4,18.4,33.9,15.4,14.7,17.6,33.1,30.6,69.4,87.2,12.8,47.9,52.1,2152.8,0.67948717948718,0.92
"2016","Dirk Nowitzki","DAL",38,75,38,37,31.5,54.2,38.2,27.6,6.3,18.2,13.8,16,63.2,36.8,98.4,1.6,72.1,27.9,2362.5,0.506666666666667,2.58
"2016","Donald Sloan","BKN",28,61,13,48,21.6,54.7,11.3,26.9,18.4,18.4,13.2,43.4,31,69,86.8,13.2,44.8,55.2,1317.6,0.213114754098361,0.81
"2016","Doug McDermott","CHI",24,81,41,40,23,47.4,15.4,43.2,12.2,9.4,15.1,31.9,75.7,24.3,98.2,1.8,84.2,15.8,1863,0.506172839506173,5.33
"2016","Draymond Green","GSW",26,81,73,8,34.7,53.2,1.9,26.5,18.1,20.2,12.4,51.3,61.8,38.2,96,4,70.3,29.7,2810.7,0.901234567901235,2.37
"2016","Dwight Howard","HOU",30,71,34,37,32.1,76.2,1.6,0,7.3,23.8,13.9,74.6,71,29,0,0,71,29,2279.1,0.47887323943662,2.45
"2016","Dwight Powell","DAL",24,69,35,34,14.4,72.2,16,1.5,8,26.3,15.8,56.1,88.9,11.1,100,0,89,11,993.6,0.507246376811594,8.09
"2016","Dwyane Wade","MIA",34,74,43,31,30.5,75.7,24.7,1.5,12.8,22.9,15.5,51,27.8,72.2,71.4,28.6,28.3,71.7,2257,0.581081081081081,0.39
"2016","E'Twaun Moore","CHI",27,59,29,30,21.4,63.2,18.5,31.8,13.1,5,17.2,44.7,43.6,56.4,91.5,8.5,55.6,44.4,1262.6,0.491525423728814,1.25
"2016","Ed Davis","POR",27,81,43,38,20.8,78.3,1.1,0,2.3,21.7,8.7,77.2,58.3,41.7,0,0,58.3,41.7,1684.8,0.530864197530864,1.4
"2016","Elfrid Payton","ORL",22,73,32,41,29.4,74,12.1,11.6,14.7,14.4,15.8,62,28.5,71.5,93.3,6.7,34.6,65.4,2146.2,0.438356164383562,0.53
"2016","Emmanuel Mudiay","DEN",20,68,29,39,30.4,58.5,17.9,25.5,14.1,16.1,14.3,40.6,28.6,71.4,73,27,38.6,61.4,2067.2,0.426470588235294,0.63
"2016","Enes Kanter","OKC",24,82,55,27,21,77.8,11.2,2.9,10.2,19.3,14,66.7,59.4,40.6,100,0,60.4,39.6,1722,0.670731707317073,1.53
"2016","Eric Bledsoe","PHX",26,31,12,19,34.2,55.4,18,22.8,19.5,21.8,19.5,37.3,14.3,85.7,47.9,52.1,21.5,78.5,1060.2,0.387096774193548,0.27
"2016","Eric Gordon","NOP",27,45,14,31,32.9,34.4,8.7,49.4,15.3,16.2,15.3,25.7,44.1,55.9,85,15,64.1,35.9,1480.5,0.311111111111111,1.79
"2016","Ersan Ilyasova","ORL",29,74,35,39,25.4,48,12.8,37.5,9.4,14.5,14.6,35.2,64.1,35.9,92.7,7.3,73.9,26.1,1879.6,0.472972972972973,2.83
"2016","Evan Fournier","ORL",23,79,33,46,32.5,45,6.9,38.6,15.3,16.4,20.6,38.1,47.3,52.7,86.5,13.5,61.5,38.5,2567.5,0.417721518987342,1.6
"2016","Evan Turner","BOS",27,81,47,34,28,75.6,27.4,7,12.9,17.3,17.1,48.2,30.3,69.7,95,5,34.1,65.9,2268,0.580246913580247,0.52
"2016","Frank Kaminsky","CHA",23,81,47,34,21.1,48.5,5,33.7,5.8,17.8,10.7,43.6,57.8,42.2,98.5,1.5,70.7,29.3,1709.1,0.580246913580247,2.41
"2016","Garrett Temple","WAS",30,80,40,40,24.4,38.5,8.9,45.9,32.8,15.6,21,29.6,57.1,42.9,94.4,5.6,73.6,26.4,1952,0.5,2.79
"2016","Gary Harris","DEN",21,76,31,45,32.1,54.5,12.4,33.8,23.1,11.7,19.8,42.1,62.2,37.8,95.2,4.8,71.9,28.1,2439.6,0.407894736842105,2.56
"2016","George Hill","IND",30,74,41,33,34.1,44.3,13.6,43,17.2,12.8,23,30.6,33.8,66.2,82,18,52.8,47.2,2523.4,0.554054054054054,1.12
"2016","Gerald Green","MIA",30,69,40,29,22.6,47.4,23.1,40.9,14.3,11.7,13.6,24.4,52.7,47.3,92.9,7.1,67.4,32.6,1559.4,0.579710144927536,2.07
"2016","Gerald Henderson","POR",28,72,39,33,19.9,59,32.7,23.1,10.3,17.9,13.6,26.3,50,50,95.8,4.2,59.5,40.5,1432.8,0.541666666666667,1.47
"2016","Giannis Antetokounmpo","MIL",21,80,32,48,35.3,71.9,9.9,6.2,23.6,21.9,23.2,61.9,48.5,51.5,82.1,17.9,50.3,49.7,2824,0.4,1.01
"2016","Goran Dragic","MIA",30,72,44,28,32.8,69.4,18.5,18.9,20.7,11.8,18.3,50.9,25.2,74.8,75,25,32.9,67.1,2361.6,0.611111111111111,0.49
"2016","Gordon Hayward","UTA",26,80,38,42,36.2,47.9,13.8,27.2,13.9,24.9,20.2,34.1,32,68,80.4,19.6,45.3,54.7,2896,0.475,0.83
"2016","Gorgui Dieng","MIN",26,82,29,53,27.1,73,21.3,2.2,8.1,24.8,15.8,51.8,71.2,28.8,100,0,71.8,28.2,2222.2,0.353658536585366,2.55
"2016","Greg Monroe","MIL",26,79,32,47,29.3,81.2,9.1,0,4.2,18.8,15.1,72.1,57,43,0,0,57,43,2314.7,0.40506329113924,1.33
"2016","Harrison Barnes","GSW",24,66,59,7,30.9,55,21.2,31.8,15.5,13.2,16.7,33.9,63.4,36.6,98.8,1.2,73.2,26.8,2039.4,0.893939393939394,2.73
"2016","Hassan Whiteside","MIA",27,73,42,31,29.1,79.4,9.4,0,2.5,20.6,11.4,70,66.1,33.9,0,0,66.1,33.9,2124.3,0.575342465753425,1.95
"2016","Hollis Thompson","PHI",25,77,10,67,28,31.9,10.6,59,11.1,9.1,14,21.4,64.5,35.5,97.3,2.7,82.6,17.4,2156,0.12987012987013,4.75
"2016","Ian Mahinmi","IND",29,71,41,30,25.6,80,4.2,0,5.9,20,17,75.8,75.8,24.2,0,0,75.8,24.2,1817.6,0.577464788732394,3.13
"2016","Iman Shumpert","CLE",26,54,39,15,24.4,45.7,19.3,41.5,16.1,12.9,17,26.4,50.7,49.3,97.7,2.3,68.4,31.6,1317.6,0.722222222222222,2.16
"2016","Isaiah Canaan","PHI",25,77,10,67,25.5,19.9,4.7,62.4,14.7,17.7,18.8,15.1,41.7,58.3,75,25,64.2,35.8,1963.5,0.12987012987013,1.79
"2016","Isaiah Thomas","BOS",27,82,48,34,32.2,46.5,8.3,27.5,23.1,26,16.6,38.2,33.7,66.3,64.7,35.3,42.5,57.5,2640.4,0.585365853658537,0.74
"2016","Ish Smith","PHI",27,77,16,61,29.1,70.2,19.1,17.3,16.7,12.6,14.9,51,18.8,81.2,58.9,41.1,24.4,75.6,2240.7,0.207792207792208,0.32
"2016","J.J. Barea","DAL",32,74,38,36,22.5,53.7,13.9,37.1,9.9,9.2,17.7,39.9,18.9,81.1,58,42,31.2,68.8,1665,0.513513513513513,0.45
"2016","JJ Redick","LAC",32,75,50,25,28,36.2,25.3,48.9,11.3,14.8,15,10.9,83.3,16.7,94.5,5.5,88.6,11.4,2100,0.666666666666667,7.77
"2016","JR Smith","CLE",30,77,53,24,30.7,31.2,13.6,64.1,7.3,4.7,13.6,17.6,43,57,93.1,6.9,72,28,2363.9,0.688311688311688,2.57
"2016","JaKarr Sampson","DEN",23,73,18,55,15.9,67.4,4.3,11.2,16.3,21.4,18.2,63.1,56.3,43.7,85.7,14.3,59.3,40.7,1160.7,0.246575342465753,1.46
"2016","JaMychal Green","MEM",26,78,39,39,18.5,74.4,19.7,7.8,12.3,17.8,19.6,54.7,66.5,33.5,100,0,68.7,31.3,1443,0.5,2.19
"2016","Jabari Parker","MIL",21,76,32,44,31.7,81.1,19.1,2.5,18,16.4,20.4,62.1,71.9,28.1,77.8,22.2,72,28,2409.2,0.421052631578947,2.57
"2016","Jae Crowder","BOS",25,73,43,30,31.6,45.9,13.1,35.3,18.5,18.9,22.8,32.8,76.1,23.9,95.1,4.9,82.5,17.5,2306.8,0.589041095890411,4.71
"2016","Jahlil Okafor","PHI",20,53,6,47,30,85.3,14,0.3,5.3,14.3,15.2,71.3,41.2,58.8,100,0,41.3,58.7,1590,0.113207547169811,0.7
"2016","Jamal Crawford","LAC",36,79,51,28,26.9,46.8,23,31.3,11.3,21.9,16.9,23.8,26,74,73.5,26.5,40.6,59.4,2125.1,0.645569620253165,0.68
"2016","Jameer Nelson","DEN",34,39,12,27,26.6,46.8,21.4,43.1,9.7,10,12.4,25.4,20,80,51.2,48.8,31.9,68.1,1037.4,0.307692307692308,0.47
"2016","James Harden","HOU",26,82,41,41,38.1,39.9,10.8,29.8,19.4,30.3,16.6,29.1,18.1,81.9,52.1,47.9,29.4,70.6,3124.2,0.5,0.42
"2016","James Johnson","TOR",29,57,35,22,16.2,65.5,4.9,20.9,11.5,13.6,16,60.6,34,66,100,0,45.6,54.4,923.4,0.614035087719298,0.84
"2016","Jared Dudley","WAS",30,81,40,41,25.9,41.7,25.1,47,12.4,11.3,17.4,16.6,87.2,12.8,100,0,92.7,7.3,2097.9,0.493827160493827,12.7
"2016","Jared Sullinger","BOS",24,81,47,34,23.6,77.2,28.1,10.4,2.6,12.4,10.9,49.2,60.9,39.1,100,0,64.1,35.9,1911.6,0.580246913580247,1.79
"2016","Jarrett Jack","BKN",32,32,10,22,32.1,53,26.3,22.6,10,24.3,12.9,26.8,17.4,82.6,54.8,45.2,25.7,74.3,1027.2,0.3125,0.35
"2016","Jason Smith","ORL",30,76,33,43,15.5,87.9,66.3,2.2,3.7,9.9,12.3,21.6,88.8,11.3,100,0,88.9,11.1,1178,0.434210526315789,8.01
"2016","Jason Terry","HOU",38,72,37,35,17.5,27.5,8.1,66.1,14.7,6.4,14.2,19.4,39.7,60.3,90.3,9.7,70.9,29.1,1260,0.513888888888889,2.44
"2016","Jeff Green","LAC",29,80,48,32,28.2,61.1,13.8,21.4,15.3,17.5,16.8,47.3,40.1,59.9,89.6,10.4,49.4,50.6,2256,0.6,0.98
"2016","Jeff Teague","ATL",28,79,47,32,28.5,52.3,7.9,26.6,16.5,21.1,16.7,44.4,16.7,83.3,63.6,36.4,28.6,71.4,2251.5,0.594936708860759,0.4
"2016","Jerami Grant","PHI",22,77,9,68,26.8,57.7,2.7,14,16.3,28.3,18.3,55,68.5,31.5,100,0,72.9,27.1,2063.6,0.116883116883117,2.69
"2016","Jeremy Lamb","CHA",24,66,40,26,18.6,60,18.6,29,12.2,11,23.6,41.4,46.6,53.4,78.6,21.4,54.3,45.7,1227.6,0.606060606060606,1.19
"2016","Jeremy Lin","CHA",27,78,47,31,26.3,49,12.5,24.9,13.1,26,13.2,36.5,34.8,65.2,81.6,18.4,46.7,53.3,2051.4,0.602564102564103,0.88
"2016","Jerian Grant","NYK",23,76,29,47,16.6,62,16.4,15.5,15.7,22.5,14.1,45.5,33.3,66.7,72.7,27.3,39,61,1261.6,0.381578947368421,0.64
"2016","Jerryd Bayless","MIL",27,52,21,31,28.9,31.1,12.6,56,13.9,12.9,16.3,18.5,39.3,60.7,90.1,9.9,67,33,1502.8,0.403846153846154,2.03
"2016","Jimmy Butler","CHI",26,67,37,30,36.9,58,19.7,13.7,12.4,28.2,15.8,38.3,44.1,55.9,71.9,28.1,47.9,52.1,2472.3,0.552238805970149,0.92
"2016","Joe Ingles","UTA",28,81,40,41,15.3,25.1,8.2,71.1,9.4,3.8,16.1,17,34.9,65.1,90.1,9.9,71,29,1239.3,0.493827160493827,2.45
"2016","Joe Johnson","MIA",35,81,31,50,33.4,51.8,18.8,36.3,6.8,11.9,14.3,33.1,20.6,79.4,89.2,10.8,42.4,57.6,2705.4,0.382716049382716,0.74
"2016","Joffrey Lauvergne","DEN",24,59,24,35,17.6,78.3,15.9,8.4,6.9,13.3,9,62.4,71.4,28.6,92.3,7.7,72.8,27.2,1038.4,0.406779661016949,2.68
"2016","John Henson","MIL",25,57,22,35,16.8,82.6,4,0,5,17.4,16.4,78.6,75.6,24.4,0,0,75.6,24.4,957.6,0.385964912280702,3.1
"2016","John Wall","WAS",25,77,37,40,36.2,59.7,24.7,22.5,24.6,17.8,19.7,35,18.8,81.2,67.8,32.2,28.7,71.3,2787.4,0.480519480519481,0.4
"2016","Johnny O'Bryant III","MIL",23,66,27,39,13,85,38,1.5,9,13.5,20,47,72.9,27.1,100,0,73.3,26.7,858,0.409090909090909,2.75
"2016","Jon Leuer","PHX",27,67,22,45,18.7,64.2,15.5,22.2,10.4,13.6,15.2,48.7,60.4,39.6,100,0,67.9,32.1,1252.9,0.328358208955224,2.12
"2016","Jonas Jerebko","BOS",29,78,47,31,15.1,44.1,7.1,37.9,8.2,17.9,17.1,37.1,69.3,30.7,100,0,80.5,19.5,1177.8,0.602564102564103,4.13
"2016","Jonas Valanciunas","TOR",24,60,40,20,25.9,78.9,10.4,0,2,21.1,12.9,68.5,61.1,38.9,0,0,61.1,38.9,1554,0.666666666666667,1.57
"2016","Jordan Clarkson","LAL",24,79,17,62,32.3,59.4,17.1,27.2,13.4,13.4,13.4,42.3,30.5,69.5,75.7,24.3,41.1,58.9,2551.7,0.215189873417722,0.7
"2016","Jordan Hill","IND",28,73,40,33,20.7,86.2,22.9,0,1.6,13.8,11.8,63.3,56.1,43.9,0,0,56.1,43.9,1511.1,0.547945205479452,1.28
"2016","Jose Calderon","NYK",34,72,29,43,28.1,46,31.6,46.3,7.4,7.7,16.2,14.3,30.4,69.6,86.9,13.1,53.1,46.9,2023.2,0.402777777777778,1.13
